chunk_id,source_pdf,page_number,report_type,match_name,text
121,Play by Play UGA vs EGY 01 March.pdf,14,Play by Play,UGA vs EGY - 01 Mar 2026,"A 2pt FG in the paint, hook shot made (9) 03:38 2 RUGETTE J turnover bad pass (2) 03:38 8 ABDALATIF M steal (1) 8 ABDALATIF M 2pt FG fast break from turnover in the paint, 03:33 47-80 -33 floating jump shot made (4) 03:33 7 METWALY A assist (7) 03:13 9 GEU D 3pt FG , jump shot missed 03:10 7 METWALY A defensive rebound (1) 03:08 7 METWALY A turnover bad pass (2) 03:08 21 KOMAGUM J substitution out 03:08 11 ODEKE T substitution in 02:51 6 OPONG R foul offensive (1 - 6) 02:51 7 METWALY A foul received (2) 02:51 6 OPONG R turnover offensive (2) 02:51 2 RUGETTE J substitution out 02:51 8 BAALE F substitution in 02:51 10 MAHMOUD A substitution out 02:51 15 GARDNER P substitution in 28 ABDELGAWAD K 2pt FG from turnover in the paint, layup 02:41 47-82 -35 made (5) 02:41 35 REHAN A assist (2) 02:30 35 REHAN A foul personal (2 - 3) 02:30 22 SIBANDE N foul received (4) 02:26 35 REHAN A foul personal (3 - 4) 02:26 22 SIBANDE N foul received (5) 02:18 22 SIBANDE N 2pt FG in the paint, driving layup missed 02:15 7 METWALY A defensive rebound (2) 02:07 15 GARDNER P 2pt FG in the paint, jump shot missed 02:04 28 ABDELGAWAD K offensive rebound (7) 02:01 35 REHAN A turnover bad pass (1) 02:01 22 SIBANDE N steal (2)"
122,Play by Play UGA vs EGY 01 March.pdf,15,Play by Play,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Play by Play Qualifiers Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Game Time UGA Score Diff EGY 22 SIBANDE N 2pt FG fast break from turnover in the paint, 01:56 49-82 -33 driving layup made (11) 01:43 49-85 -36 7 METWALY A 3pt FG , pull up jump shot made (16) 01:21 9 GEU D 3pt FG , jump shot missed 01:19 28 ABDELGAWAD K defensive rebound (8) 01:17 6 OPONG R foul personal (2 - 7) 01:17 35 REHAN A foul received (2) 01:17 49-86 -37 35 REHAN A free throw 1 - 2 made (1) 01:17 35 REHAN A free throw 2 - 2 missed 01:17 28 ABDELGAWAD K offensive rebound (9) 28 ABDELGAWAD K 2pt FG second chance in the paint, 01:08 49-88 -39 dunk, made (7) 01:08 35 REHAN A assist (3) 01:06 6 OPONG R substitution out 01:06 14 MUNABA E substitution in 01:06 7 METWALY A substitution out 01:06 1 ZAHRAN I substitution in 00:53 11 ODEKE T 3pt FG , jump shot made (3) 52-88 -36 00:53 22 SIBANDE N assist (3) 00:42 52-91 -39 15 GARDNER"
123,Play by Play UGA vs EGY 01 March.pdf,15,Play by Play,UGA vs EGY - 01 Mar 2026,"assist (3) 01:06 6 OPONG R substitution out 01:06 14 MUNABA E substitution in 01:06 7 METWALY A substitution out 01:06 1 ZAHRAN I substitution in 00:53 11 ODEKE T 3pt FG , jump shot made (3) 52-88 -36 00:53 22 SIBANDE N assist (3) 00:42 52-91 -39 15 GARDNER P 3pt FG , jump shot made (8) 00:42 1 ZAHRAN I assist (4) 00:26 9 GEU D 2pt FG in the paint, driving layup missed 00:24 9 GEU D offensive rebound (2) 00:23 9 GEU D 2pt FG second chance in the paint, layup missed 00:20 15 GARDNER P defensive rebound (6) 00:18 8 ABDALATIF M turnover bad pass (1) 00:18 14 MUNABA E steal (1) 14 MUNABA E 2pt FG from turnover in the paint, driving 00:12 layup blocked 00:12 1 ZAHRAN I block (2) 00:09 15 GARDNER P defensive rebound (7)"
124,Player PlusMinus Summary EGY vs ANG 28 February.pdf,1,Player PlusMinus Summary,EGY vs ANG - 28 Feb 2026,"FIBA Basketball World Cup 2027 African Player Plus/Minus Qualifiers Summary Borg Elarab Arena, Sat 28 Feb 2026 Start time: 23:00 Game No.: 29779-D-4 Attendance: 500 Egypt 72 - 83 Angola Game Duration: 02:11 (16-25, 22-21, 20-16, 14-21) Report Generated: Thu 05 Mar 2026 18:17 Crew Chief: Yann Vezo Davidson (MAD) Umpire(s): Arnold Hloniphizwe Moseya (RSA) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals EGY 7 16 24 38 45 58 65 72 ANG 17 25 29 46 55 62 69 83 Egypt Mins Score Points Diff Points per Min Assists Rebounds Steals Turnovers No Name On Off On Off On Off On Off On Off On Off On Off On Off 1 Ibrahim Zahran 22:07 17:53 39-43 33-40 -4 -7 1.76 1.84 8 9 24 17 3 6 3 9 4 Ehab Amin 12:03 27:57 22-30 50-53 -8 -3 1.83 1.79 6 11 13 28 5 4 9 3 5 Amr Abdelhalim 32:13 07:47 60-60 12-23 0 -11 1.86 1.54 14 3 36 5 5 4 5 7 7 Ahmed Metwaly 22:24 17:36 38-47 34-36 -9 -2 1.70 1.93 9 8 18 23 7 2 8 4 8 Mohab Abdalatif 11:58 28:02 21-30 51-53 -9 -2 1.75 1.82 6 11 10 31 3 6 7 5 9 Adam Moussa 19:15 20:45 36-39 36-44 -3 -8 1.87 1.74 8 9 22 19 4 5 4 8 10 Anas Mahmoud 25:30 14:30 46-57 26-26 -11 0 1.80 1.79 12 5 19 22 7 2 8 4 15 Patrick Gardner 08:45 31:15 18-17 54-66 1 -12 2.06"
125,Player PlusMinus Summary EGY vs ANG 28 February.pdf,1,Player PlusMinus Summary,EGY vs ANG - 28 Feb 2026,7 5 9 Adam Moussa 19:15 20:45 36-39 36-44 -3 -8 1.87 1.74 8 9 22 19 4 5 4 8 10 Anas Mahmoud 25:30 14:30 46-57 26-26 -11 0 1.80 1.79 12 5 19 22 7 2 8 4 15 Patrick Gardner 08:45 31:15 18-17 54-66 1 -12 2.06 1.73 4 13 14 27 1 8 1 11 50 Assem Marei 31:34 08:26 56-65 16-18 -9 -2 1.77 1.90 12 5 30 11 8 1 11 1 55 Omar Oraby 14:11 25:49 24-27 48-56 -3 -8 1.69 1.86 6 11 19 22 2 7 4 8 Angola Mins Score Points Diff Points per Min Assists Rebounds Steals Turnovers No Name On Off On Off On Off On Off On Off On Off On Off On Off 0 Eduardo Francisco 05:27 34:33 13-11 70-61 2 9 2.38 2.03 2 15 5 36 1 7 0 14 1 Selton Miguel 27:13 12:47 62-51 21-21 11 0 2.28 1.64 10 7 27 14 8 0 10 4 3 Gerson Goncalves 16:35 23:25 28-30 55-42 -2 13 1.69 2.35 6 11 16 25 1 7 6 8 5 Childe Dundao 30:50 09:10 65-53 18-19 12 -1 2.11 1.96 14 3 31 10 7 1 11 3 14 Clesio Castro 02:04 37:56 5-0 78-72 5 6 2.42 2.06 1 16 1 40 2 6 1 13 15 Abou Gakou 16:07 23:53 48-29 35-43 19 -8 2.98 1.47 8 9 18 23 7 1 7 7 18 Islando Manuel 16:06 23:54 26-25 57-47 1 10 1.61 2.39 8 9 20 21 0 8 5 9
126,Player PlusMinus Summary EGY vs ANG 28 February.pdf,1,Player PlusMinus Summary,EGY vs ANG - 28 Feb 2026,5 6 2.42 2.06 1 16 1 40 2 6 1 13 15 Abou Gakou 16:07 23:53 48-29 35-43 19 -8 2.98 1.47 8 9 18 23 7 1 7 7 18 Islando Manuel 16:06 23:54 26-25 57-47 1 10 1.61 2.39 8 9 20 21 0 8 5 9 24 Bruno Fernando 27:59 12:01 55-52 28-20 3 8 1.97 2.33 10 7 29 12 1 7 9 5 34 Kevin Kokila 28:38 11:22 49-48 34-24 1 10 1.71 2.99 9 8 31 10 1 7 9 5 47 Milton Bande Valente 12:17 27:43 23-25 60-47 -2 13 1.87 2.16 6 11 12 29 3 5 5 9 66 Braz Machi 07:19 32:41 20-18 63-54 2 9 2.73 1.93 6 11 7 34 5 3 3 11 77 Bamba Joao Cisse 09:24 30:36 21-18 62-54 3 8 2.23 2.03 5 12 8 33 4 4 4 10
127,Player PlusMinus Summary MLI vs EGY 26 February.pdf,1,Player PlusMinus Summary,MLI vs EGY - 26 Feb 2026,"FIBA Basketball World Cup 2027 African Player Plus/Minus Qualifiers Summary Borg Elarab Arena, Thu 26 Feb 2026 Start time: 23:00 Game No.: 29779-D-1 Attendance: 2000 Mali 86 - 77 Egypt Game Duration: 01:46 (26-22, 20-12, 23-16, 17-27) Report Generated: Thu 05 Mar 2026 18:25 Crew Chief: Yann Vezo Davidson (MAD) Umpire(s): Didier Gaga (RWA) , Oumar SY (MTN) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals MLI 14 26 32 46 58 69 73 86 EGY 10 22 31 34 42 50 59 77 Mali Mins Score Points Diff Points per Min Assists Rebounds Steals Turnovers No Name On Off On Off On Off On Off On Off On Off On Off On Off 1 Soumaila Sissouma 01:08 38:52 1-8 85-69 -7 16 0.88 2.19 0 21 0 55 0 7 0 13 4 Siriman Kanoute 31:13 08:47 76-58 10-19 18 -9 2.43 1.14 17 4 43 12 7 0 8 5 8 Allaye Togo 06:48 33:12 10-15 76-62 -5 14 1.47 2.29 4 17 10 45 0 7 5 8 9 Ibrahima Cherif Haidara 34:11 05:49 67-67 19-10 0 9 1.96 3.27 15 6 47 8 6 1 10 3 10 Fousseyni Drame 13:54 26:06 30-23 56-54 7 2 2.16 2.15 6 15 23 32 4 3 3 10 11 Oumar Ballo 36:05 03:55 86-66 0-11 20 -11 2.38 0.00 21 0 51 4 7 0 12 1 12 Mahamane Coulibaly 33:29 06:31 77-54 9-23 23 -14 2.30 1.38 18 3 47 8 7 0 10 3 14 Hassan Drame 07:01 32:59 11-25 75-52 -14 23 1.57 2.27"
128,Player PlusMinus Summary MLI vs EGY 26 February.pdf,1,Player PlusMinus Summary,MLI vs EGY - 26 Feb 2026,10 11 Oumar Ballo 36:05 03:55 86-66 0-11 20 -11 2.38 0.00 21 0 51 4 7 0 12 1 12 Mahamane Coulibaly 33:29 06:31 77-54 9-23 23 -14 2.30 1.38 18 3 47 8 7 0 10 3 14 Hassan Drame 07:01 32:59 11-25 75-52 -14 23 1.57 2.27 4 17 8 47 0 7 3 10 16 Mamadou Keita 03:50 36:10 10-3 76-74 7 2 2.61 2.10 3 18 5 50 1 6 0 13 20 Tamandjan dit Youba Konate 01:59 38:01 0-4 86-73 -4 13 0.00 2.26 0 21 2 53 0 7 0 13 24 Moulaye Mamadou Sissoko 09:44 30:16 19-21 67-56 -2 11 1.95 2.21 6 15 12 43 1 6 4 9 35 Mamoudou Diarra 20:38 19:22 43-41 43-36 2 7 2.08 2.22 11 10 27 28 2 5 10 3 Egypt Mins Score Points Diff Points per Min Assists Rebounds Steals Turnovers No Name On Off On Off On Off On Off On Off On Off On Off On Off 1 Ibrahim Zahran 10:47 29:13 21-22 56-64 -1 -8 1.95 1.92 6 8 7 32 4 5 2 7 4 Ehab Amin 27:53 12:07 51-70 26-16 -19 10 1.83 2.15 10 4 26 13 7 2 9 0 5 Amr Abdelhalim 22:27 17:33 51-38 26-48 13 -22 2.27 1.48 9 5 23 16 4 5 2 7 7 Ahmed Metwaly 27:18 12:42 57-57 20-29 0 -9 2.09 1.57 12 2 28 11 4 5 6 3 8 Mohab Abdalatif 18:37 21:23 34-49 43-37 -15 6 1.83 2.01 4 10 19 20 5 4
129,Player PlusMinus Summary MLI vs EGY 26 February.pdf,1,Player PlusMinus Summary,MLI vs EGY - 26 Feb 2026,51-38 26-48 13 -22 2.27 1.48 9 5 23 16 4 5 2 7 7 Ahmed Metwaly 27:18 12:42 57-57 20-29 0 -9 2.09 1.57 12 2 28 11 4 5 6 3 8 Mohab Abdalatif 18:37 21:23 34-49 43-37 -15 6 1.83 2.01 4 10 19 20 5 4 7 2 9 Adam Moussa 15:47 24:13 29-28 48-58 1 -10 1.84 1.98 5 9 16 23 4 5 1 8 10 Anas Mahmoud 23:06 16:54 43-62 34-24 -19 10 1.86 2.01 10 4 20 19 6 3 7 2 15 Patrick Gardner 20:18 19:42 39-38 38-48 1 -10 1.92 1.93 6 8 21 18 3 6 5 4 28 Khaled Abdelgawad 15:02 24:58 22-35 55-51 -13 4 1.46 2.20 4 10 13 26 5 4 4 5 55 Omar Oraby 18:45 21:15 38-31 39-55 7 -16 2.03 1.84 4 10 22 17 3 6 2 7
130,Player PlusMinus Summary UGA vs EGY 01 March.pdf,1,Player PlusMinus Summary,UGA vs EGY - 01 Mar 2026,"FIBA Basketball World Cup 2027 African Player Plus/Minus Qualifiers Summary Borg Elarab Arena, Sun 01 Mar 2026 Start time: 23:00 Game No.: 29779-D-6 Attendance: 400 Uganda 52 - 91 Egypt Game Duration: 01:28 (14-27, 9-16, 16-22, 13-26) Report Generated: Thu 05 Mar 2026 20:37 Crew Chief: Mbaye Seye (SEN) Umpire(s): Guy Bertin Sani Kollo (CMR) , Kouakou Toussaint Niamien (CIV) Q1 Q2 Q3 Q4 Scoring by 5 Minute intervals UGA 7 14 15 23 32 39 44 52 EGY 10 27 37 43 50 65 74 91 Uganda Mins Score Points Diff Points per Min Assists Rebounds Steals Turnovers No Name On Off On Off On Off On Off On Off On Off On Off On Off 0 Naseef Lubowa 05:44 34:16 2-17 50-74 -15 -24 0.35 1.46 0 9 6 30 0 7 0 10 2 Joel Rugette 30:49 09:11 45-61 7-30 -16 -23 1.46 0.76 8 1 28 8 5 2 10 0 5 Peter Obleng 07:42 32:18 9-21 43-70 -12 -27 1.17 1.33 2 7 7 29 1 6 2 8 6 Robinson Opong 24:01 15:59 32-54 20-37 -22 -17 1.33 1.25 5 4 19 17 4 3 8 2 8 Fayed Baale 14:08 25:52 13-40 39-51 -27 -12 0.92 1.51 2 7 16 20 3 4 0 10 9 Deng Geu 31:33 08:27 44-72 8-19 -28 -11 1.39 0.95 8 1 24 12 6 1 9 1 11 Titus Odeke 09:05 30:55 11-25 41-66 -14 -25 1.21 1.33 2 7 10 26 3 4 2 8 14 Edgar Munaba 01:06 38:54 3-3 49-88 0 -39 2.73"
131,Player PlusMinus Summary UGA vs EGY 01 March.pdf,1,Player PlusMinus Summary,UGA vs EGY - 01 Mar 2026,0 10 9 Deng Geu 31:33 08:27 44-72 8-19 -28 -11 1.39 0.95 8 1 24 12 6 1 9 1 11 Titus Odeke 09:05 30:55 11-25 41-66 -14 -25 1.21 1.33 2 7 10 26 3 4 2 8 14 Edgar Munaba 01:06 38:54 3-3 49-88 0 -39 2.73 1.26 1 8 1 35 1 6 0 10 21 Jonathan Komagum 26:39 13:21 39-56 13-35 -17 -22 1.46 0.97 7 2 20 16 4 3 8 2 22 Nike Sibande 34:22 05:38 47-73 5-18 -26 -13 1.37 0.89 8 1 29 7 7 0 10 0 23 Joel Kayira 14:51 25:09 15-33 37-58 -18 -21 1.01 1.47 2 7 20 16 1 6 1 9 Egypt Mins Score Points Diff Points per Min Assists Rebounds Steals Turnovers No Name On Off On Off On Off On Off On Off On Off On Off On Off 1 Ibrahim Zahran 20:43 19:17 47-24 44-28 23 16 2.27 2.28 14 14 33 29 3 3 6 7 4 Ehab Amin 22:33 17:27 47-29 44-23 18 21 2.08 2.52 12 16 30 32 5 1 7 6 5 Amr Abdelhalim 19:24 20:36 44-27 47-25 17 22 2.27 2.28 16 12 29 33 2 4 4 9 7 Ahmed Metwaly 24:06 15:54 53-43 38-9 10 29 2.20 2.39 17 11 26 36 5 1 11 2 8 Mohab Abdalatif 08:26 31:34 21-14 70-38 7 32 2.49 2.22 7 21 15 47 1 5 6 7 9 Adam Moussa 14:48 25:12 35-6 56-46 29 10 2.36 2.22 10 18 34 28 1 5 1 12
132,Player PlusMinus Summary UGA vs EGY 01 March.pdf,1,Player PlusMinus Summary,UGA vs EGY - 01 Mar 2026,10 29 2.20 2.39 17 11 26 36 5 1 11 2 8 Mohab Abdalatif 08:26 31:34 21-14 70-38 7 32 2.49 2.22 7 21 15 47 1 5 6 7 9 Adam Moussa 14:48 25:12 35-6 56-46 29 10 2.36 2.22 10 18 34 28 1 5 1 12 10 Anas Mahmoud 19:01 20:59 37-17 54-35 20 19 1.95 2.57 10 18 38 24 2 4 4 9 15 Patrick Gardner 19:43 20:17 52-33 39-19 19 20 2.64 1.92 17 11 23 39 4 2 8 5 28 Khaled Abdelgawad 10:44 29:16 23-18 68-34 5 34 2.14 2.32 8 20 18 44 1 5 6 7 35 Ahmed Rehan 10:00 30:00 26-13 65-39 13 26 2.60 2.17 8 20 19 43 1 5 4 9 50 Assem Marei 14:01 25:59 26-25 65-27 1 38 1.85 2.50 9 19 11 51 3 3 6 7 55 Omar Oraby 16:31 23:29 44-11 47-41 33 6 2.66 2.00 12 16 34 28 2 4 2 11
